point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
15,1.0,1.25,951.5151515151516,opx,2.593329135965047,2.349648089247292,1.712079230303041,-,-,-,-,-,-,-,-,,3304.9981680085853,65.48405496770135,1453.3074605640716,3.8400978409265605e-6,0.13802517309079873,-817.1560238769682,7.103686662993225,4.402979024970111,-,-,81.34944021770058,64.07143577735341,48.07111074517289,1.452683018732424,1.6557241656515171,36.23925428920639,11.669308760623942,0.0,0.04888930458774734,0.037325743390215826,0.8257039726348753,0.0,0.0,53.020265831790944,2.7191208267848377,1.7046052123385058,26.810944784636163,15.39216546040506,0.0,0.055627975075495266,0.054736161961414766,0.24253374700755786,0.0,0.0
16,1.0,1.25,940.9090909090909,system,100.0,100.0,100.0,-9.579104357844232,2.3495590586558714,0.5686047635867278,0.7301633865056825,0.5749693061864518,0.0909292299533083,0.04735576339927696,0.07109875847579693,11624.347603690061,2428.560514565598,0.00417211185956048,[1414.8015914088614],[1.6626201233919884e-5],[0.14674150718256448],[-793.0236401437712],3.0631512072815212,1.0017811806972226,6.59806179414264,3.7325407820196292,19.537302910359337,2.4372196296492055,62.4556950164174,8.224159346449335,4.8271394595245685,5.172530052041229,4.219923692370069,1.8554666131075166,3.795126833485771,0.9189880728199494,0.8982453954823336,0.0,7.6327255183018385,62.450237244817096,13.955759162359435,4.505364928399666,3.4692867038272257,5.046188775640334,2.9089494198671986,3.914803694481902,1.2217435475514051,0.2391922506385985,0.0,2.288474272417127
16,1.0,1.25,940.9090909090909,pl,5.730852178713656,6.47618883751292,5.880012191855944,-,-,-,-,-,-,-,-,,2639.8869753332933,102.88139014211195,1122.4211002723966,2.612154662245699e-6,0.13880759578671006,-885.123683039151,6.407262601403976,3.487318051740167,-,-,65.5690668640055,32.10468765540679,60.4632724796745,19.768363760162753,14.536727520325504,0.0,0.0,0.06793212162032179,5.163704118216928,0.0,0.0,0.0,0.0,53.5006929571213,29.685091024842635,12.006391184409274,0.0,0.0,0.0942462145253052,4.71357861910147,0.0,0.0,0.0,0.0
16,1.0,1.25,940.9090909090909,liq,86.80436356210713,86.60772944925185,89.34794251540238,-,-,-,-,-,-,-,-,,2323.3581007533653,68.84407298282696,1436.021058073,1.8632863474974892e-5,0.14743486807861234,-786.5747280008236,2.5757855821486095,2.4067582414051363e-9,-,-,15.414717462184615,1.345801748858934e-17,64.44633621042853,8.086401603311138,3.7444622486244037,3.9135926461734702,3.240429048229782,2.1266851635418536,3.988331563247623,1.0232330875004565,0.6369862988955358,0.0,8.7935421300472,64.58790418180648,13.753339663821219,3.5028415860732354,2.6308961239343707,3.8837594662656474,3.341774492524368,4.123498710230469,1.3634388573264087,0.17000946841407566,0.0,2.6425374496037395
16,1.0,1.25,940.9090909090909,mgt,1.2550732702356873,1.2020072037642997,0.5984265043949069,-,-,-,-,-,-,-,-,,4814.379335621128,46.08655506183173,1511.1011802087448,4.930472209268851e-6,0.17877390162139664,-455.41894596562565,7.257706641799527,4.183404814766704,-,-,141.25294884646658,84.25585501965118,0.0,1.0958908509548668,0.0,5.553864681637977,68.51119182076727,0.0,0.0,1.5479922884693254,23.291060358170572,0.0,0.0,0.0,1.9417676857657222,0.0,3.8895600568838327,85.5437799077479,0.0,0.0,2.1488544023125207,6.476037947290009,0.0,0.0
16,1.0,1.25,940.9090909090909,cpx,3.67054839483819,3.4085672065908006,2.5046956137897354,-,-,-,-,-,-,-,-,,3261.8272925206506,67.8469852948295,1386.8313273108856,3.897668129416892e-6,0.1379167265535906,-860.9266810938324,7.241768724323904,4.165594028084378,-,-,95.59431629599696,56.599793455256645,49.74376679832637,0.6229730197294367,19.15290875324816,21.626095371616984,6.54245335960906,0.15020416439540935,0.9768372217309027,0.2836663920342926,0.9010949193093938,0.0,0.0,53.56311395243021,1.1384036764568874,19.25040935805891,15.619976804660277,8.424897626536158,0.2535888189100016,1.0851030800737838,0.40610951565639264,0.25839716721739237,0.0,0.0
16,1.0,1.25,940.9090909090909,opx,2.5391625941053575,2.3055073028801476,1.6689231745570405,-,-,-,-,-,-,-,-,,3311.1146060477486,65.47671097812562,1456.8282460964726,3.836584753167143e-6,0.1378685442564088,-818.9287162530766,7.095989677192208,4.389675044632778,-,-,81.65453696904754,63.80268518087054,48.15613773718491,1.3942835461409464,1.6063469089375984,35.9775369401374,11.989354467847916,0.0,0.049548078750191,0.03829174726330102,0.7885005737377356,0.0,0.0,53.0326968708385,2.605811941730048,1.6512372900434773,26.576550728772087,15.790093939840222,0.0,0.05629120324638585,0.056066749822724575,0.23125127570655085,0.0,0.0
17,1.0,1.25,930.3030303030301,system,100.0,100.0,100.0,-9.815433712648847,2.291692794360685,0.5861048769127726,0.7385009029991735,0.6324367067285618,0.088387098270964,0.04522623546223082,0.07152472990919136,15039.252464658757,2417.797304182371,0.0041909297410924334,[1412.8357177819928],[1.6957703971486563e-5],[0.14637225943901616],[-794.8102745128522],3.0448343691353474,0.9920412360777907,6.585184170477786,3.722388038823174,19.2428181746556,2.3794650962019688,62.93794986235134,8.19088116743824,4.565019324955163,4.868913048157737,3.980706748910752,1.9211450688150709,3.841883080275147,0.9442605580065405,0.835053224047563,0.0,7.914187917042486,62.96786389333702,13.907110218766535,4.263115213021919,3.2674842992658277,4.762811593666597,3.013613187869734,3.9652644854441097,1.2560483293751772,0.22249004523261853,0.0,2.3741987340204487
17,1.0,1.25,930.3030303030301,pl,5.642145623163457,6.372155771079821,5.766428748726675,-,-,-,-,-,-,-,-,,2636.7507215354876,102.8847078779426,1123.4296731401803,2.6335420213839593e-6,0.13860033256990886,-887.0463462050205,6.384294284064277,3.4764764523460547,-,-,64.98191857286419,31.867475285307243,60.973517439630896,19.513241280184555,14.02648256036911,0.0,0.0,0.07758340046630922,5.409175319349135,0.0,0.0,0.0,0.0,54.01461218724507,29.335894181292804,11.598367621706785,0.0,0.0,0.10776055079091476,4.943365458964437,0.0,0.0,0.0,0.0
17,1.0,1.25,930.3030303030301,cpx,3.6713115528137363,3.413643891760855,2.49477516929525,-,-,-,-,-,-,-,-,,3264.9491440394413,67.81858123683409,1389.1082167869142,3.886021969331403e-6,0.13767740347343213,-863.34155939957,7.237560017905349,4.152440193342489,-,-,95.96315321386228,56.296733063969405,49.83946122104069,0.5752161263422653,19.04152582941731,21.49124786558211,6.6700498223231905,0.15828558280637203,1.0235202972849808,0.3108006937587875,0.8898925614442728,0.0,0.0,53.62761360786846,1.0503791408996135,19.124714470271968,15.511431809140921,8.583038471376241,0.26704070825472204,1.1361436360564585,0.44463663683552995,0.25500151929608317,0.0,0.0
17,1.0,1.25,930.3030303030301,liq,86.99753059685432,86.7960201752346,89.5390331017567,-,-,-,-,-,-,-,-,,2313.007450249964,68.88704311650156,1433.3877507868842,1.8979954886264612e-5,0.1470445062851411,-788.3450666778114,2.563754717471546,2.4159914213992564e-9,-,-,15.203023844678091,1.3501058137377042e-17,64.90923094143845,8.072726072967066,3.4896968069412377,3.5957520757597163,2.9910832012795563,2.1965570857039523,4.020601885866215,1.0451047002232383,0.581738976915608,0.0,9.09750825290495,65.09171026865579,13.73850063041894,3.266517552237221,2.4187115645952812,3.5871088985775805,3.453684745961812,4.159411986830425,1.393436403413055,0.1553593661138801,0.0,2.7355585831960316
17,1.0,1.25,930.3030303030301,mgt,1.2040484837571201,1.157288681874773,0.5734187400168078,-,-,-,-,-,-,-,-,,4815.700214619015,46.10723721137998,1511.0536853695376,4.92112449740552e-6,0.17864953151978222,-458.4465467546206,7.2582994243086265,4.183803253625435,-,-,141.31173523919614,84.29502624070201,0.0,1.0471242178880438,0.0,5.444100974895666,68.56106758246756,0.0,0.0,1.8850773347709904,23.062629889977735,0.0,0.0,0.0,1.8497476402796729,0.0,3.801155785376664,85.34710514771773,0.0,0.0,2.6088654361947254,6.393125990431203,0.0,0.0
17,1.0,1.25,930.3030303030301,opx,2.484963743411378,2.260891480049948,1.6263442402045512,-,-,-,-,-,-,-,-,,3317.0869914710497,65.46865664088863,1451.8249006236538,3.827135828362934e-6,0.13768990026750788,-820.6766034360339,7.088576167666395,4.376885874698312,-,-,81.9488734121916,63.545866584679494,48.23919503920579,1.3367791188880458,1.5570699163997876,35.7252777554273,12.299919429918702,0.0,0.0502248672605965,0.0390962142171813,0.7524376586826004,0.0,0.0,53.04598245136523,2.4946636615939073,1.598227650461213,26.351368924671803,16.175270800273527,0.0,0.05697612257300872,0.057160403115470035,0.2203499859458417,0.0,0.0
18,1.0,1.25,919.6969696969696,system,100.0,100.0,100.0,-10.049925916998426,2.2388479882309276,0.6031721496574037,0.7467571435985587,0.6936278055011514,0.08581949375642965,0.043191224742501616,0.07174424253206861,19330.2050330249,2407.4998946999012,0.004208909830702347,[1413.1305471407716],[1.7277065990574046e-5],[0.1459786296936886],[-796.5667453359397],3.0278274424054197,0.9828942617836037,6.568867698001832,3.7097698848161937,18.970210436482194,2.32584021837854,63.39328825251664,8.163675017606604,4.316781370207274,4.576168854636138,3.7502625802167984,1.9847372158545116,3.883120852611338,0.9675731312879706,0.7766352974482521,0.0,8.187757427614455,63.45819806529897,13.868518399005378,4.033504920370729,3.072710323245303,4.489551744655525,3.115074576887456,4.0100243648052984,1.2877643214237633,0.20703875147439393,0.0,2.4576145328331784
18,1.0,1.25,919.6969696969696,mgt,1.1554781158288432,1.114805279554455,0.5500285547717749,-,-,-,-,-,-,-,-,,4815.530728849022,46.13128929141645,1510.0649659259443,4.918425952147405e-6,0.17846922923180353,-461.9280159384938,7.259410273954617,4.185599737411087,-,-,141.28788335466635,84.36446342296334,0.0,0.9965223054591585,0.0,5.371369283485403,68.56251776938555,0.0,0.0,2.2714071775979154,22.798183464071986,0.0,0.0,0.0,1.7546917211008923,0.0,3.73829899145825,85.07412795248861,0.0,0.0,3.1334085645169805,6.299472770435265,0.0,0.0
18,1.0,1.25,919.6969696969696,pl,5.608088642661575,6.329555331149617,5.710553272026486,-,-,-,-,-,-,-,-,,2633.451907627413,102.88964350336948,1124.7452251004684,2.6569891171342945e-6,0.13837406940078326,-888.8056318882625,6.359787433790282,3.465020820694819,-,-,64.35736115703773,31.61819610476408,61.506716264822984,19.246641867588508,13.493283735177016,0.0,0.0,0.0889383007709669,5.664419831640524,0.0,0.0,0.0,0.0,54.552593540561226,28.969948907751668,11.170911082053934,0.0,0.0,0.12368090878776973,5.182865560845391,0.0,0.0,0.0,0.0
18,1.0,1.25,919.6969696969696,cpx,3.6406829178512083,3.389486358287401,2.46421929531181,-,-,-,-,-,-,-,-,,3268.0215726711535,67.78929145416573,1389.8720182901027,3.874402455667782e-6,0.13741334946916492,-865.688362294632,7.233871836449787,4.1399886394931285,-,-,96.3289462594605,56.0122751409372,49.93010634546446,0.5312522602964687,18.92900531646405,21.35811789363813,6.7916356663409605,0.16658129233692842,1.071793303924402,0.3408649270452043,0.8806429944894074,0.0,0.0,53.6861980463113,0.96939517046366,18.99791902587892,15.404168468563403,8.733159396845622,0.28083249857359843,1.1888658315432459,0.48729348783394055,0.25216807398629315,0.0,0.0
18,1.0,1.25,919.6969696969696,liq,87.16781825701283,86.95288450416811,89.6926513600655,-,-,-,-,-,-,-,-,,2303.337135591355,68.89944579410206,1433.4212859575346,1.931605354067599e-5,0.1466315962559121,-790.0581991284217,2.552387933670111,2.4248868168164223e-9,-,-,15.00551396146293,1.3543797582198843e-17,65.3372931040351,8.056270662148583,3.2516881503857427,3.3002873521637563,2.755751686897461,2.2642187408226713,4.04409082411834,1.0646043528726896,0.532125232912116,0.0,9.393669893643526,65.56687917535218,13.720101563511022,3.045862852486684,2.221520125919073,3.307198827569517,3.5625644873407616,4.18664294000559,1.420429700679075,0.14220906690901597,0.0,2.8265912602270697
18,1.0,1.25,919.6969696969696,opx,2.42793206664554,2.2132685268404084,1.5825475178244304,-,-,-,-,-,-,-,-,,3322.826975029419,65.45941184865715,1455.8913794128428,3.8218201521235345e-6,0.13748196290776593,-822.3956948525184,7.0820148565786205,4.364766303686683,-,-,82.25111432444307,63.30379104480473,48.320299672631194,1.2801483740109552,1.5076408101082084,35.488506188672794,12.595247915171894,0.0,0.05091497354580201,0.039728996213384354,0.7175130696457676,0.0,0.0,53.06195343143859,2.3856889929914473,1.5453596941649463,26.140654452725524,16.54082564467808,0.0,0.05767940682678347,0.05800552203432801,0.20983285514028846,0.0,0.0
19,1.0,1.25,909.0909090909091,system,100.0,100.0,100.0,-10.283142527300804,2.1905505948405564,0.6199856477038016,0.7549242328222311,0.7586638795422902,0.08322644594072641,0.041246978915444966,0.07176868796324586,24697.610913745124,2397.685743565559,0.00422603711870887,[1412.7889650846566],[1.7586223282955856e-5],[0.1455585644116472],[-798.2682017733681],3.0119107128016664,0.9742848472829093,6.549475057772426,3.6950230780335316,18.716250652473,2.2759575488828103,63.822454736223314,8.14005250538687,4.081790434308061,4.296052782056726,3.5285491940193294,2.046409926951306,3.9186073906099748,0.9890194287516055,0.7227606974136271,0.0,8.454302904279173,63.92358295736401,13.836132568675108,3.8160705046894123,2.886239301811342,4.226497637690679,3.21366955253347,4.048936881280953,1.3170448390080216,0.19278453507236604,0.0,2.5390412218746308
19,1.0,1.25,909.0909090909091,liq,87.31783686207834,87.08253208005675,89.81431547133965,-,-,-,-,-,-,-,-,,2294.3104167266406,68.88450379369408,1432.8960509993599,1.964323199756435e-5,0.14619334625035824,-791.6938586303584,2.541542132778496,2.4335293162595917e-9,-,-,14.819952247814053,1.358705526453113e-17,65.73236556826868,8.036471961459196,3.029654289885091,3.0264167868572116,2.5346501011480997,2.329838414992116,4.058720616248271,1.0817720653891,0.4874506253311285,0.0,9.68265957042109,66.01523799939292,13.69715177425365,2.840116055332108,2.0387726119608804,3.0442463571829173,3.6686958800011022,4.205094275635545,1.4444709966134497,0.13037238845277668,0.0,2.9158416611746683
19,1.0,1.25,909.0909090909091,pl,5.6186719884479235,6.33711565882642,5.701685699194759,-,-,-,-,-,-,-,-,,2629.995786593794,102.89631110565564,1128.5607318209848,2.6837798467159296e-6,0.13812619568025059,-890.3865178276644,6.3340806267386265,3.452960194395106,-,-,63.707260870879985,31.357266457558193,62.06228254534596,18.968858727327024,12.937717454654049,0.0,0.0,0.10234371502316587,5.928797557649811,0.0,0.0,0.0,0.0,55.114110348667175,28.587498982965382,10.72434559107116,0.0,0.0,0.14250077085410315,5.431544306442181,0.0,0.0,0.0,0.0
19,1.0,1.25,909.0909090909091,mgt,1.1101661724573861,1.075398764870722,0.528618126598044,-,-,-,-,-,-,-,-,,4813.867971197356,46.15895824530908,1505.1241673336976,4.908367312277067e-6,0.17823038446079065,-465.86758392691104,7.261376897277273,4.18875627238874,-,-,141.20690116307358,84.46258269801314,0.0,0.9443191855208449,0.0,5.3340956757859095,68.51610970322646,0.0,0.0,2.710540112908848,22.49493532255794,0.0,0.0,0.0,1.6570292863133187,0.0,3.699537139268574,84.72293897166477,0.0,0.0,3.7262796015879425,6.194215001165387,0.0,0.0
19,1.0,1.25,909.0909090909091,cpx,3.5877563503780214,3.344540696422551,2.4194421494395404,-,-,-,-,-,-,-,-,,3271.0556686378313,67.75905280592794,1390.3948944454835,3.865002788251317e-6,0.1371222741997751,-867.9488697233039,7.230552204356229,4.128222624143355,-,-,96.6856098397167,55.746056992099945,50.01559710441388,0.49120590632167155,18.814616313634847,21.226716563439386,6.907740551580897,0.175113554008422,1.1216310692805127,0.37430305724376006,0.8730758800766137,0.0,0.0,53.73842410817643,0.895659530602793,18.869175147309576,15.298097045286656,8.875898649212226,0.29499877304977645,1.2432290434241848,0.5347009739153742,0.24981672902296956,0.0,0.0
19,1.0,1.25,909.0909090909091,opx,2.365568626638339,2.1604127998235687,1.5359385534280048,-,-,-,-,-,-,-,-,,3328.354624897042,65.4491118378763,1453.3268795584975,3.8141911796317457e-6,0.13724279185487165,-824.0666704682874,7.075782962025044,4.353254398950076,-,-,82.53966456591455,63.07506224662435,48.399656358376966,1.2243043890933287,1.45825634233029,35.265724709588966,12.876639581086463,0.0,0.05161437182096219,0.0401867334934463,0.68361751420958,0.0,0.0,53.080389341500414,2.278668405990944,1.4928073906386574,25.942973782046998,16.888505124873316,0.0,0.0583961365710405,0.05859798207543957,0.19966183630318995,0.0,0.0
20,1.0,1.25,898.4848484848486,system,100.0,100.0,100.0,-10.489802850345578,2.1721720019692676,0.6375045775876002,0.7633978881285687,0.8018115187725879,0.0805900094366251,0.03946591737747114,0.07101197034453431,31025.544856388336,2389.3570466909973,0.00424210208466008,[1412.594680930741],[1.7864455924985625e-5],[0.14509681916457134],[-799.9121143606078],3.0028446728691742,0.9726187573547764,6.527282029197682,3.6781743335412846,18.531279330176872,2.2603012950776202,64.22643563917184,8.11821512294174,3.859339921342104,4.028769452565747,3.3165615522342575,2.1063427066854774,3.9482098797005163,1.0086608214988968,0.6730712904804378,0.0,8.714393613378983,64.36568851662963,13.807055059406084,3.6102037362553365,2.7082461605808765,3.974893607634821,3.3097150941765636,4.081901093482094,1.343983332923753,0.1796353165027805,0.0,2.6186780824080516
20,1.0,1.25,898.4848484848486,liq,87.31021209374939,87.02861834844673,89.79451857526661,-,-,-,-,-,-,-,-,,2284.7103388400587,68.89981875650588,1433.1898103298342,1.9964893969548833e-5,0.14571110642043206,-793.1838082457167,2.5316082812102265,2.4435219059109235e-9,-,-,14.642801068387374,1.3641546902510706e-17,66.1528125784315,8.01266506692374,2.8116114789055726,2.7682128755129947,2.3080359867438283,2.3971477028068677,4.065971095458167,1.0553099575875693,0.4466464478888886,0.0,9.981586809740879,66.51169857518816,13.671828994616053,2.6386580592680784,1.8669140833710722,2.7751671747429265,3.7789008627809713,4.217311307245773,1.410710483227962,0.1195924239822455,0.0,3.0092180355767653
20,1.0,1.25,898.4848484848486,mgt,1.046397003572469,1.0159329677692195,0.4972583204427626,-,-,-,-,-,-,-,-,,4816.17079168757,46.16480632074682,1502.4513376145742,4.90325416012243e-6,0.1779859629801364,-468.1627811060977,7.2634412726078175,4.18971666137441,-,-,141.36719024868964,84.54174101414948,0.0,0.8980301151022961,0.0,5.26361015112526,68.55824768000022,0.0,0.0,2.916508445293448,22.363603608478765,0.0,0.0,0.0,1.5731459199850917,0.0,3.6444923470048183,84.63203072508276,0.0,0.0,4.0026680554036,6.147662952523728,0.0,0.0
20,1.0,1.25,898.4848484848486,cpx,3.5470959614605313,3.3100205126900817,2.3837484627973295,-,-,-,-,-,-,-,-,,3273.325122893419,67.73093443577825,1389.3328310838342,3.854534361604905e-6,0.13678815603715977,-870.325461304315,7.229609460843778,4.118848629324205,-,-,97.04547313144016,55.53167930633517,50.094560959720866,0.4521434157568967,18.734714120880753,21.114406962543754,6.976217902160771,0.1839268901583957,1.1706475483271226,0.3976886210964402,0.8756935793550181,0.0,0.0,53.79966834115412,0.8240719606832047,18.78080377289813,15.2104840067825,8.95995667082682,0.30971000151069833,1.2969906089138268,0.5678587482218589,0.25045588900884347,0.0,0.0
20,1.0,1.25,898.4848484848486,pl,5.730544719511722,6.458708805472176,5.797074136659194,-,-,-,-,-,-,-,-,,2626.3689460138517,102.90517325808004,1133.072340417098,2.712922377959218e-6,0.1378554265033034,-891.7742093016725,6.306929191944118,3.4402392128000217,-,-,63.025049250897474,31.08372214599553,62.642028925381446,18.678985537309284,12.357971074618561,0.0,0.0,0.11855457004224962,6.202459892648472,0.0,0.0,0.0,0.0,55.70097383990175,28.18708473696594,10.257044217944902,0.0,0.0,0.16528606903542364,5.689611136152004,0.0,0.0,0.0,0.0
20,1.0,1.25,898.4848484848486,ilm,0.09384139989744472,0.10929597976622211,0.057775555431077805,-,-,-,-,-,-,-,-,,4459.425807257168,32.44803619334343,1159.3641465372214,3.324943575437256e-6,0.16078365506381462,-714.3025033784133,7.525096552756836,4.399789311054419,-,-,137.42263256655934,86.32621577130513,0.0,0.0,0.0,11.634973637465256,40.111894973008425,0.0,0.0,44.75939416857897,3.493737220947356,0.0,0.0,0.0,0.0,0.0,6.71548814859729,41.27690151954889,0.0,0.0,51.20700706735093,0.8006032645029016,0.0,0.0
20,1.0,1.25,898.4848484848486,opx,2.2719088218084518,2.0774233858555604,1.4696249494030351,-,-,-,-,-,-,-,-,,3332.2485260201274,65.4303315706021,1456.2354340253933,3.8050697323893087e-6,0.1369310086814648,-826.0538458882404,7.073358404412195,4.3452798659557805,-,-,82.83011136442477,62.91770763550827,48.47460245661581,1.1693398720743442,1.4058033495166462,35.15257901831556,13.052671588935915,0.0,0.052418394785252925,0.03904556021961838,0.6535397595368517,0.0,0.0,53.12842101369873,2.1749702153573156,1.4381868298995149,25.843121416606525,17.108380958445096,0.0,0.05926769236600999,0.05689740289562075,0.1907544707311927,0.0,0.0
21,1.0,1.25,887.8787878787879,system,100.0,100.0,100.0,-10.65662563799877,2.1970874813017915,0.6560482596650195,0.7723022057610189,0.8066683619481203,0.07791648674836645,0.037883091169675476,0.06921851204733144,38117.82966914734,2381.3474720291847,0.00425880155240899,[1411.4181435273936],[1.8132377309391862e-5],[0.1446136014030181],[-801.5184441724081],2.996639725327278,0.9735088185793802,6.502631619035068,3.6596109979986307,18.375009921326022,2.2568492446570985,64.6344883752091,8.095896303160767,3.637368687350452,3.762949090282465,3.1009145516889527,2.167927895912909,3.9731299216651506,1.0187435310128607,0.6251535149505497,0.0,8.983428128766791,64.81985945953961,13.778711574658619,3.404937734215082,2.531321072323855,3.7190362984482332,3.4088632714794445,4.110533427468644,1.358365885006639,0.16696310230469752,0.0,2.7014081745551715
21,1.0,1.25,887.8787878787879,ilm,0.29407314363133263,0.34291669987894424,0.18030977885109847,-,-,-,-,-,-,-,-,,4465.621922124627,32.430678043100386,1161.5449162553512,3.3161477740926724e-6,0.16051367916570983,-715.95339844095,7.527466982312948,4.397421461148873,-,-,137.89693945947528,86.35314004297777,0.0,0.0,0.0,11.450799690871502,40.31271323530842,0.0,0.0,44.7094612214602,3.5270258523598637,0.0,0.0,0.0,0.0,0.0,6.605827246905522,41.462468054370746,0.0,0.0,51.12388400557838,0.8078206931453582,0.0,0.0
21,1.0,1.25,887.8787878787879,liq,87.26551032842333,86.91189530245533,89.73339695227396,-,-,-,-,-,-,-,-,,2274.2474075264427,68.96351856427428,1432.8708163432261,2.0283361732037176e-5,0.1451991830382703,-794.595061413286,2.522591908880536,2.4553828030104568e-9,-,-,14.472105011073609,1.3711220905393807e-17,66.61368991231532,7.983762621879667,2.5951197317286483,2.5248807517323066,2.074656885919675,2.4671542226234515,4.065200359466987,0.9708394257258331,0.40972937986391184,0.0,10.29496670874417,67.07743494282475,13.643332839980099,2.43920575727793,1.705410565891418,2.498366143645734,3.89520422573115,4.222956023780055,1.2997759370619109,0.10987531184996736,0.0,3.1084382519569735
21,1.0,1.25,887.8787878787879,cpx,3.4833584697895486,3.252725160984494,2.3324928597786787,-,-,-,-,-,-,-,-,,3274.459644836302,67.70704394801417,1393.3269265040012,3.840515912037432e-6,0.13642099313921405,-873.0407798367015,7.232939069120348,4.113120079408955,-,-,97.44267507300815,55.39651188227322,50.16354821052945,0.41377816176012394,18.711763808192494,21.028754368447714,6.976213216250157,0.1929174161972745,1.2164607744058629,0.4024321436603576,0.8941319005565461,0.0,0.0,53.8751623613825,0.754167499729785,18.758285955197138,15.149176116088192,8.96018420957799,0.3248573966575044,1.3477833950435723,0.5746469929559739,0.25573607336731374,0.0,0.0
21,1.0,1.25,887.8787878787879,mgt,0.9441706080034026,0.9160714403145722,0.4457001332931638,-,-,-,-,-,-,-,-,,4826.131775924678,46.1325824604163,1512.9137301642584,4.886427149097099e-6,0.17779826682822986,-467.4560791519484,7.266656432163589,4.185980921126286,-,-,142.08637408597542,84.56558648407493,0.0,0.8628273037735741,0.0,5.109739758089571,68.7835406447307,0.0,0.0,2.7012237811717177,22.542668512234425,0.0,0.0,0.0,1.5135419382855673,0.0,3.5427832335148035,85.02605955587961,0.0,0.0,3.7122684419374483,6.205346830382572,0.0,0.0
21,1.0,1.25,887.8787878787879,pl,5.891416129317319,6.635774549810697,5.941247973835026,-,-,-,-,-,-,-,-,,2622.566682526208,102.91667700513692,1135.6674491296703,2.746644835334847e-6,0.13757858693654926,-893.0760500582354,6.278188710065133,3.4268316568122152,-,-,62.30716620129319,30.79726003742016,63.246629223879225,18.376685388060384,11.75337077612077,0.0,0.0,0.13841731965886744,6.484897292280747,0.0,0.0,0.0,0.0,56.31382216062239,27.768006580543204,9.768280866013699,0.0,0.0,0.1932364429938161,5.9566539498269,0.0,0.0,0.0,0.0
21,1.0,1.25,887.8787878787879,opx,2.121471320835064,1.9406168465559437,1.3668523019680558,-,-,-,-,-,-,-,-,,3333.732930095793,65.39910890380457,1456.4279131457179,3.79523679152309e-6,0.13654143819699524,-828.6682840628237,7.075835964581685,4.342374627418154,-,-,83.09606491888451,62.86159289957707,48.54395783634306,1.1153762458290264,1.3490228545573018,35.200625893179904,13.073399492191346,0.0,0.05338981802689229,0.03580604405186369,0.6284218158205996,0.0,0.0,53.220885170326795,2.0752394058651418,1.3805250768918265,25.886445400346826,17.140847554211668,0.0,0.06038471210957054,0.05219289484852695,0.18347978539966656,0.0,0.0
22,1.0,1.25,877.2727272727271,system,100.0,100.0,100.0,-10.824266972991571,2.224738456065458,0.674524746182305,0.7809842908679197,0.8120236032820071,0.0752380733711025,0.03637158989041798,0.06735969906829409,46661.33340543449,2371.539781433764,0.0042770409128565735,[1411.963925997546],[1.843042662369355e-5],[0.14412987476321046],[-803.0455749968204],2.9830156993014163,0.9655491151691978,6.475353110306301,3.6401235031007655,18.154933557222538,2.2109511875939436,65.0591957404928,8.07185245430424,3.4136697457100005,3.4983518687131365,2.878882914118846,2.2321194768833537,3.992858319746989,1.0086336389801025,0.5789658031807827,0.0,9.265470037869756,65.30347467646874,13.749937283673871,3.198358809954878,2.3554083538881927,3.4557988067693994,3.512901847030435,4.134596643828158,1.3460747573105585,0.15476422277685048,0.0,2.7886845982989032
22,1.0,1.25,877.2727272727271,cpx,3.3495371179457836,3.1304961704555714,2.2345117194730735,-,-,-,-,-,-,-,-,,3275.571890021088,67.68272632602303,1394.9057083467071,3.830966038411812e-6,0.13604429901281753,-875.7830316299329,7.236457137084869,4.108551721266755,-,-,97.80655310269249,55.29229959807033,50.22357129515779,0.3810911989362573,18.69038226087657,20.943918267375402,6.972076575122406,0.20202045514376793,1.2622612975226553,0.409424480848015,0.9152541690171366,0.0,0.0,53.94009941675112,0.6945971119380482,18.737015499431457,15.088192206216796,8.954949646103543,0.3401891634856254,1.3985405583014132,0.5846367218370233,0.2617796759349875,0.0,0.0
22,1.0,1.25,877.2727272727271,pl,5.981775069937547,6.734317617299743,6.012749947630861,-,-,-,-,-,-,-,-,,2618.6475388711597,102.93044523612025,1142.9064262299587,2.787645276973211e-6,0.1372955253408934,-894.3214394909105,6.248209371834812,3.412932346717647,-,-,61.56259873584109,30.50228726035467,63.86852853269842,18.065735733650794,11.131471467301585,0.0,0.0,0.16206389043520608,6.772200375914002,0.0,0.0,0.0,0.0,56.945043197333234,27.335345789078307,9.264024065723419,0.0,0.0,0.22655635829880158,6.229030589566245,0.0,0.0,0.0,0.0
